Customer_Key,Customer_Name,Birth_Date,Marital_Status,Gender,Yearly_Income,Total_Children,Number_of_Children_at_Home,Education,Occupation,House_Owner,Number_of_Cars_Owned,Date_of_First_Purchase,Customer_Type,Company_Name,Country,State
12356,"Serrano, Lance",1974-07-18 00:00:00.000,"S","M",60000,0,0,"Partial College","Professional","0",2,2004-02-08 00:00:00.000,"Person","","United States","California"
12357,"Ward, Grace",1974-09-10 00:00:00.000,"S","F",60000,0,0,"Partial College","Professional","0",2,2004-02-08 00:00:00.000,"Person","","United States","California"
12358,"Yang, Micah",1974-05-05 00:00:00.000,"S","M",60000,0,0,"Partial College","Professional","1",2,2003-10-17 00:00:00.000,"Person","","United States","California"
13298,"Cox, Victoria",1976-10-09 00:00:00.000,"M","F",60000,0,0,"Partial College","Professional","1",2,2003-08-20 00:00:00.000,"Person","","United States","California"
13299,"Yang, Robert",1976-10-07 00:00:00.000,"M","M",60000,0,0,"Partial College","Professional","1",2,2003-09-13 00:00:00.000,"Person","","United States","California"
13300,"Gray, Andrea",1976-06-03 00:00:00.000,"S","F",60000,0,0,"Partial College","Professional","1",2,2003-09-15 00:00:00.000,"Person","","United States","California"
14048,"Long, Trevor",1973-11-10 00:00:00.000,"M","M",60000,0,0,"Partial College","Professional","1",2,2004-06-03 00:00:00.000,"Person","","United States","California"
14958,"Washington, Stephanie",1976-07-10 00:00:00.000,"M","F",60000,0,0,"Partial College","Professional","0",2,2003-12-16 00:00:00.000,"Person","","United States","California"
14960,"Hall, Katherine",1976-11-10 00:00:00.000,"S","F",60000,0,0,"Partial College","Professional","0",2,2003-10-10 00:00:00.000,"Person","","United States","California"
15584,"Patterson, James",1976-08-13 00:00:00.000,"S","M",60000,0,0,"Partial College","Professional","0",2,2004-01-16 00:00:00.000,"Person","","United States","California"
16511,"Bailey, Cole",1976-10-03 00:00:00.000,"S","M",60000,0,0,"Partial College","Professional","0",2,2004-04-29 00:00:00.000,"Person","","United States","California"
16527,"Ma, Ramon",1974-12-10 00:00:00.000,"M","M",60000,0,0,"Partial College","Professional","1",2,2003-09-23 00:00:00.000,"Person","","United States","California"
17146,"Jones, Brandon",1974-11-11 00:00:00.000,"S","M",60000,0,0,"Partial College","Professional","0",2,2001-09-02 00:00:00.000,"Person","","United States","California"
18113,"Powell, Edward",1976-06-24 00:00:00.000,"S","M",60000,0,0,"Partial College","Professional","0",2,2003-11-12 00:00:00.000,"Person","","United States","California"
18127,"Cox, Chloe",1974-09-26 00:00:00.000,"S","F",60000,0,0,"Partial College","Professional","0",2,2001-12-02 00:00:00.000,"Person","","United States","California"
976,"Garcia, Destiny",1974-10-04 00:00:00.000,"S","F",60000,0,0,"High School","Professional","0",2,2004-01-18 00:00:00.000,"Person","","United States","California"
4192,"Kumar, Andres",1974-08-19 00:00:00.000,"S","M",60000,0,0,"High School","Professional","0",2,2002-07-11 00:00:00.000,"Person","","United States","California"
6522,"Jenkins, Destiny",1974-06-24 00:00:00.000,"M","F",60000,0,0,"High School","Professional","0",2,2004-01-05 00:00:00.000,"Person","","United States","California"
7503,"Madan, Pamela",1974-10-04 00:00:00.000,"M","F",60000,0,0,"High School","Professional","1",2,2004-04-06 00:00:00.000,"Person","","United States","California"
9460,"Barnes, Maria",1974-10-07 00:00:00.000,"M","F",60000,0,0,"High School","Professional","1",2,2004-01-30 00:00:00.000,"Person","","United States","California"
12128,"Hughes, Haley",1974-09-09 00:00:00.000,"M","F",60000,0,0,"High School","Professional","0",2,2003-11-12 00:00:00.000,"Person","","United States","California"
12359,"Alvarez, Alberto",1974-04-11 00:00:00.000,"M","M",60000,0,0,"High School","Professional","1",2,2004-02-17 00:00:00.000,"Person","","United States","California"
1192,"Washington, Melissa",1954-04-10 00:00:00.000,"M","F",60000,2,0,"Partial High School","Skilled Manual","1",2,2003-10-18 00:00:00.000,"Person","","United States","California"
2476,"Allen, Charles",1954-05-05 00:00:00.000,"M","M",60000,2,0,"Partial High School","Skilled Manual","1",2,2004-06-12 00:00:00.000,"Person","","United States","California"
2477,"Hall, Timothy",1954-08-21 00:00:00.000,"M","M",60000,2,0,"Partial High School","Skilled Manual","0",2,2003-12-19 00:00:00.000,"Person","","United States","California"
3488,"Hall, Seth",1954-10-06 00:00:00.000,"M","M",60000,2,0,"Partial High School","Skilled Manual","1",2,2003-12-11 00:00:00.000,"Person","","United States","California"
4401,"Roberts, Samuel",1954-09-19 00:00:00.000,"M","M",60000,2,0,"Partial High School","Skilled Manual","0",2,2003-11-02 00:00:00.000,"Person","","United States","California"
4402,"Hughes, Rachel",1954-08-16 00:00:00.000,"S","F",60000,2,0,"Partial High School","Skilled Manual","1",2,2004-04-21 00:00:00.000,"Person","","United States","California"
4404,"Ross, Jeremiah",1954-09-06 00:00:00.000,"M","M",60000,2,0,"Partial High School","Skilled Manual","0",2,2003-12-24 00:00:00.000,"Person","","United States","California"
4987,"Sanchez, Dalton",1954-09-11 00:00:00.000,"S","M",60000,2,0,"Partial High School","Skilled Manual","1",2,2003-06-08 00:00:00.000,"Person","","United States","California"
5888,"Rivera, Cody",1954-08-11 00:00:00.000,"M","M",60000,2,0,"Partial High School","Skilled Manual","1",2,2003-08-24 00:00:00.000,"Person","","United States","California"
7857,"Green, Thomas",1954-03-15 00:00:00.000,"M","M",60000,2,0,"Partial High School","Skilled Manual","0",2,2004-06-25 00:00:00.000,"Person","","United States","California"
7859,"Parker, Miguel",1954-05-05 00:00:00.000,"S","M",60000,2,0,"Partial High School","Skilled Manual","1",2,2004-06-21 00:00:00.000,"Person","","United States","California"
9372,"Bryant, Grace",1954-02-17 00:00:00.000,"M","F",60000,2,0,"Partial High School","Skilled Manual","1",2,2003-12-17 00:00:00.000,"Person","","United States","California"
9375,"Adams, Fernando",1954-06-15 00:00:00.000,"M","M",60000,2,0,"Partial High School","Skilled Manual","0",2,2003-12-02 00:00:00.000,"Person","","United States","California"
10330,"Brown, Wyatt",1954-01-02 00:00:00.000,"M","M",60000,2,0,"Partial High School","Skilled Manual","1",2,2004-04-13 00:00:00.000,"Person","","United States","California"
10331,"Clark, Isabella",1954-10-04 00:00:00.000,"S","F",60000,2,0,"Partial High School","Skilled Manual","1",2,2004-04-19 00:00:00.000,"Person","","United States","California"
11112,"King, Gabriella",1954-11-10 00:00:00.000,"M","F",60000,2,0,"Partial High School","Skilled Manual","0",2,2004-06-03 00:00:00.000,"Person","","United States","California"
13433,"Reed, Dalton",1954-06-13 00:00:00.000,"M","M",60000,2,0,"Partial High School","Skilled Manual","1",2,2003-11-11 00:00:00.000,"Person","","United States","California"
14199,"Ramirez, Michelle",1954-05-09 00:00:00.000,"M","F",60000,2,0,"Partial High School","Skilled Manual","1",2,2003-09-22 00:00:00.000,"Person","","United States","California"
17294,"Cox, Shelby",1954-02-15 00:00:00.000,"S","F",60000,2,0,"Partial High School","Skilled Manual","0",2,2001-10-27 00:00:00.000,"Person","","United States","California"
17295,"Jenkins, Alexis",1954-08-04 00:00:00.000,"S","F",60000,2,0,"Partial High School","Skilled Manual","1",2,2001-10-27 00:00:00.000,"Person","","United States","California"
86,"Johnson, Emily",1957-07-19 00:00:00.000,"S","F",60000,2,0,"High School","Professional","0",2,2004-06-08 00:00:00.000,"Person","","United States","California"
981,"Richardson, Kimberly",1957-12-18 00:00:00.000,"S","F",60000,2,0,"High School","Professional","0",2,2004-03-26 00:00:00.000,"Person","","United States","California"
983,"Foster, Alexandra",1957-04-04 00:00:00.000,"S","F",60000,2,0,"High School","Professional","1",2,2004-02-18 00:00:00.000,"Person","","United States","California"
1176,"Powell, Luke",1955-09-13 00:00:00.000,"S","M",60000,2,0,"High School","Professional","0",2,2004-05-20 00:00:00.000,"Person","","United States","California"
2095,"Diaz, Antonio",1957-03-23 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-07-12 00:00:00.000,"Person","","United States","California"
2098,"Hughes, Dalton",1957-05-14 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2003-10-10 00:00:00.000,"Person","","United States","California"
2303,"Torres, Cole",1955-08-18 00:00:00.000,"S","M",60000,2,0,"High School","Professional","1",2,2003-09-02 00:00:00.000,"Person","","United States","California"
2318,"Long, Jeremiah",1954-09-09 00:00:00.000,"S","M",60000,2,0,"High School","Professional","1",2,2004-05-26 00:00:00.000,"Person","","United States","California"
2460,"Foster, Devin",1955-07-17 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-05-14 00:00:00.000,"Person","","United States","California"
3294,"Campbell, Kyle",1957-02-15 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-02-19 00:00:00.000,"Person","","United States","California"
3295,"Gray, Steven",1957-11-22 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2003-10-27 00:00:00.000,"Person","","United States","California"
3296,"Thomas, Hannah",1957-07-14 00:00:00.000,"S","F",60000,2,0,"High School","Professional","1",2,2003-11-29 00:00:00.000,"Person","","United States","California"
3475,"Murphy, Jacqueline",1955-09-21 00:00:00.000,"M","F",60000,2,0,"High School","Professional","0",2,2004-07-31 00:00:00.000,"Person","","United States","California"
4199,"Watson, Lauren",1957-10-02 00:00:00.000,"M","F",60000,2,0,"High School","Professional","0",2,2003-08-11 00:00:00.000,"Person","","United States","California"
4777,"Mitchell, Jesse",1957-09-13 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2003-11-27 00:00:00.000,"Person","","United States","California"
6437,"Ramirez, Evan",1955-07-08 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-01-09 00:00:00.000,"Person","","United States","California"
6438,"Baker, Natalie",1955-06-19 00:00:00.000,"M","F",60000,2,0,"High School","Professional","0",2,2003-09-04 00:00:00.000,"Person","","United States","California"
6533,"Patterson, Nathan",1956-05-25 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-01-10 00:00:00.000,"Person","","United States","California"
7410,"Washington, Olivia",1955-09-12 00:00:00.000,"M","F",60000,2,0,"High School","Professional","0",2,2004-04-01 00:00:00.000,"Person","","United States","California"
7411,"Davis, Joshua",1955-11-21 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-04-02 00:00:00.000,"Person","","United States","California"
7425,"Williams, Samuel",1954-07-12 00:00:00.000,"S","M",60000,2,0,"High School","Professional","1",2,2003-09-09 00:00:00.000,"Person","","United States","California"
7426,"Brooks, Garrett",1954-09-14 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-03-14 00:00:00.000,"Person","","United States","California"
7506,"Scott, Carol",1957-11-04 00:00:00.000,"M","F",60000,2,0,"High School","Professional","0",2,2004-07-24 00:00:00.000,"Person","","United States","California"
7508,"Baker, Edward",1957-07-13 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-07-06 00:00:00.000,"Person","","United States","California"
7510,"Foster, Xavier",1956-04-16 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2003-11-22 00:00:00.000,"Person","","United States","California"
7511,"Washington, Samuel",1956-02-26 00:00:00.000,"S","M",60000,2,0,"High School","Professional","1",2,2003-11-02 00:00:00.000,"Person","","United States","California"
7834,"Baker, Morgan",1955-03-03 00:00:00.000,"M","F",60000,2,0,"High School","Professional","0",2,2004-06-11 00:00:00.000,"Person","","United States","California"
7836,"Coleman, Isabelle",1955-04-14 00:00:00.000,"S","F",60000,2,0,"High School","Professional","1",2,2003-08-02 00:00:00.000,"Person","","United States","California"
7946,"Cox, Marcus",1956-06-23 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-06-30 00:00:00.000,"Person","","United States","California"
7947,"Simmons, Brandon",1956-08-08 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-02-13 00:00:00.000,"Person","","United States","California"
8703,"Diaz, Edward",1955-10-02 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2003-11-22 00:00:00.000,"Person","","United States","California"
8704,"Baker, Katelyn",1955-10-02 00:00:00.000,"M","F",60000,2,0,"High School","Professional","0",2,2003-08-22 00:00:00.000,"Person","","United States","California"
8811,"Long, Oscar",1957-10-15 00:00:00.000,"S","M",60000,2,0,"High School","Professional","1",2,2004-05-14 00:00:00.000,"Person","","United States","California"
8819,"Anderson, Brianna",1956-01-18 00:00:00.000,"M","F",60000,2,0,"High School","Professional","0",2,2004-02-18 00:00:00.000,"Person","","United States","California"
8820,"Brown, Andrew",1956-05-12 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-04-26 00:00:00.000,"Person","","United States","California"
8821,"Coleman, Alexandra",1956-03-03 00:00:00.000,"M","F",60000,2,0,"High School","Professional","0",2,2003-10-21 00:00:00.000,"Person","","United States","California"
9350,"Harris, Nicole",1955-12-12 00:00:00.000,"M","F",60000,2,0,"High School","Professional","0",2,2004-01-05 00:00:00.000,"Person","","United States","California"
9464,"Bryant, Jasmine",1957-08-26 00:00:00.000,"M","F",60000,2,0,"High School","Professional","0",2,2004-01-20 00:00:00.000,"Person","","United States","California"
10304,"Jenkins, Sydney",1955-08-14 00:00:00.000,"M","F",60000,2,0,"High School","Professional","0",2,2004-01-29 00:00:00.000,"Person","","United States","California"
10425,"Alexander, Emily",1956-09-04 00:00:00.000,"M","F",60000,2,0,"High School","Professional","0",2,2004-04-11 00:00:00.000,"Person","","United States","California"
10426,"Hall, Carlos",1956-06-27 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-01-08 00:00:00.000,"Person","","United States","California"
10427,"Raje, Jon",1956-10-06 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-04-19 00:00:00.000,"Person","","United States","California"
11222,"Kumar, Benjamin",1957-10-18 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-06-16 00:00:00.000,"Person","","United States","California"
11227,"Sanders, Morgan",1956-10-24 00:00:00.000,"M","F",60000,2,0,"High School","Professional","1",2,2003-09-19 00:00:00.000,"Person","","United States","California"
11228,"Cai, Barbara",1956-05-21 00:00:00.000,"M","F",60000,2,0,"High School","Professional","1",2,2003-09-27 00:00:00.000,"Person","","United States","California"
11230,"Perry, Wyatt",1956-08-08 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2004-06-06 00:00:00.000,"Person","","United States","California"
12040,"Scott, Wyatt",1955-07-03 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2003-11-17 00:00:00.000,"Person","","United States","California"
12041,"Morgan, Seth",1955-03-15 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2003-11-25 00:00:00.000,"Person","","United States","California"
12134,"White, Alexis",1957-12-11 00:00:00.000,"M","F",60000,2,0,"High School","Professional","1",2,2004-03-03 00:00:00.000,"Person","","United States","California"
12140,"Yang, Christian",1956-06-16 00:00:00.000,"S","M",60000,2,0,"High School","Professional","0",2,2003-12-08 00:00:00.000,"Person","","United States","California"
12453,"Watson, Eduardo",1957-04-23 00:00:00.000,"M","M",60000,2,0,"High School","Professional","1",2,2003-08-08 00:00:00.000,"Person","","United States","California"
13392,"Washington, Marissa",1956-03-27 00:00:00.000,"M","F",60000,2,0,"High School","Professional","1",2,2003-12-01 00:00:00.000,"Person","","United States","California"
14149,"Simmons, Ryan",1957-10-06 00:00:00.000,"M","M",60000,2,0,"High School","Professional","0",2,2003-09-01 00:00:00.000,"Person","","United States","California"
14153,"Sanders, Maria",1956-08-19 00:00:00.000,"S","F",60000,2,0,"High School","Professional","1",2,2003-09-18 00:00:00.000,"Person","","United States","California"
14198,"Perry, Kyle",1954-03-08 00:00:00.000,"M","M",60000,2,0,"High School","Professional","1",2,2003-11-13 00:00:00.000,"Person","","United States","California"
15049,"Oliver, Brad",1956-01-01 00:00:00.000,"M","M",60000,2,0,"High School","Professional","1",2,2004-01-26 00:00:00.000,"Person","","United States","California"
15094,"Washington, Nicole",1955-08-10 00:00:00.000,"S","F",60000,2,0,"High School","Professional","0",2,2002-05-24 00:00:00.000,"Person","","United States","California"
15095,"Butler, Sarah",1955-06-11 00:00:00.000,"M","F",60000,2,0,"High School","Professional","0",2,2002-05-05 00:00:00.000,"Person","","United States","California"
